device,time,tile,event_cellID,TA,eventLocProb
,,302,47,15,1.19527700892087e-06
,,302,48,10,3.79930456528459e-05
,,302,48,11,3.20409383404118e-05
,,302,49,13,4.15496169717806e-06
,,302,49,14,8.06609707244898e-06
,,302,50,18,6.24333008375144e-06
,,302,50,19,3.39515617567089e-06
,,302,51,16,4.64928051193504e-06
,,302,51,17,1.46871047121515e-06
,,302,52,14,8.56187716894321e-06
,,302,52,15,1.76594693129516e-06
,,302,53,13,1.96282570751877e-06
,,302,53,14,2.58463785750023e-05
,,302,53,15,2.05154442819881e-08
,,302,54,15,1.36102809536306e-05
,,302,54,16,5.59447676349609e-06
,,302,55,15,3.19203356531976e-06
,,302,55,16,8.01288830350122e-06
,,302,56,16,5.85168829501117e-08
,,302,56,17,3.94596238024316e-06
,,302,56,18,1.24178007354556e-07
,,302,57,16,3.8010173370748e-07
,,302,57,17,1.25935951330446e-05
,,302,57,18,1.12360884034229e-07
,,302,58,11,1.08329352782466e-05
,,302,58,12,4.12396131531362e-05
,,302,59,11,1.7551811703823e-07
,,302,59,12,1.98483343078239e-05
,,302,59,13,3.05087659811822e-08
,,302,60,9,1.80290059950456e-05
,,302,60,10,2.05995819168874e-05
,,302,61,15,9.00384778836213e-07
,,302,61,16,1.56624240338105e-05
,,302,61,17,7.1655995291136e-08
,,302,62,14,2.81040306308443e-06
,,302,62,15,1.90575852225824e-05
,,302,63,11,1.61926743086385e-05
,,302,63,12,3.77222292353105e-05
,,302,64,12,1.03236980236108e-05
,,302,64,13,7.1308590472054e-06
,,302,65,11,1.43253980377641e-05
,,302,65,12,9.76305067948903e-06
,,302,66,9,0.00011123099181386
,,302,66,10,1.84895734828345e-05
,,302,67,14,1.17727297622193e-05
,,302,67,15,1.19305712961154e-05
,,302,68,12,1.14870593539636e-06
,,302,68,13,2.23048572645875e-05
,,302,69,7,8.52779729715943e-05
,,302,69,8,2.18761368040802e-05
,,302,70,13,1.27649156310752e-05
,,302,70,14,1.31528465607488e-06
,,303,01,4,0.00306821156383539
,,303,01,5,0.000343169916157237
,,303,02,11,2.73339717091158e-05
,,303,02,12,1.30938449398689e-05
,,303,03,6,2.17073062024981e-05
,,303,03,7,0.000186732320826253
,,303,04,14,6.57816406264656e-06
,,303,04,15,1.210810533624e-06
,,303,05,10,1.8485672293723e-05
,,303,05,11,3.98314886064754e-06
,,303,06,6,0.000109890870192569
,,303,06,7,0.000243430810300254
,,303,07,10,3.33128886017853e-05
,,303,07,11,2.21216308885574e-05
,,303,08,12,1.13273674685883e-06
,,303,08,13,2.7245354544629e-06
,,303,09,12,3.09833939882136e-09
,,303,09,13,7.45233662230621e-09
,,303,10,12,1.06765020943538e-06
,,303,10,13,2.56798488849055e-06
,,303,11,14,1.0470267927314e-05
,,303,11,15,6.06001501915217e-06
,,303,12,9,5.48956871208894e-05
,,303,12,10,2.79138367119363e-05
,,303,13,7,2.37678587952127e-05
,,303,13,8,0.000138331123187075
,,303,14,16,9.27577684348785e-06
,,303,14,17,6.55420028524668e-06
,,303,15,13,2.65094386944606e-06
,,303,15,14,1.74326086217004e-06
,,303,16,17,1.32799778315031e-06
,,303,16,18,1.78501057976597e-06
,,303,17,6,6.41885992408274e-06
,,303,17,7,0.000235680198183456
,,303,17,8,2.00797223823446e-06
,,303,18,3,0.00237980413964749
,,303,18,4,0.000927089961145657
,,303,19,1,0.0352396390325198
,,303,19,2,0.0199478058770716
,,303,20,4,0.00151655880694493
,,303,20,5,9.78008181711434e-05
,,303,21,2,0.000243207966348327
,,303,21,3,0.00235713293643501
,,303,22,0,0.527751085930027
,,303,22,1,0.399506270255719
,,303,23,4,6.84285321638391e-05
,,303,23,5,0.000356171758755017
,,303,24,3,0.000346841205042715
,,303,24,4,0.00179328944773757
,,303,25,7,0.000189257787850969
,,303,25,8,3.07713957703488e-05
,,303,26,7,7.81612634835252e-05
,,303,26,8,1.53104679342675e-05
,,303,27,9,3.58081325734739e-05
,,303,27,10,4.15454241495186e-05
,,303,28,3,0.000176726652410845
,,303,28,4,0.000829371351561046
,,303,29,6,0.00013398458088133
,,303,29,7,1.69470578476961e-05
,,303,30,8,3.27559602251338e-05
,,303,30,9,1.99039709778578e-05
,,303,31,8,6.58287674033602e-06
,,303,31,9,3.75416730649205e-05
,,303,32,8,5.92736839366546e-05
,,303,32,9,2.45912264768717e-05
,,303,33,13,1.42113798041225e-05
,,303,33,14,1.8265947894182e-05
,,303,34,13,9.44338597336373e-06
,,303,34,14,2.90366260895505e-07
,,303,35,14,1.40162619239483e-06
,,303,35,15,4.73288957974383e-06
,,303,36,10,1.94757852822183e-05
,,303,36,11,5.36013672724437e-06
,,303,37,10,1.64636371106081e-05
,,303,37,11,7.55676577485294e-06
,,303,38,8,6.23295222611688e-07
,,303,38,9,8.48986302816619e-05
,,303,38,10,3.49657765878127e-06
,,303,39,13,1.57663032894159e-05
,,303,39,14,4.42109201694692e-06
,,303,40,9,2.93630993652402e-07
,,303,40,10,5.37256717487216e-05
,,303,40,11,2.79795742194198e-06
,,303,41,13,7.39880661696806e-06
,,303,41,14,7.36098708524356e-06
,,303,42,12,1.87576034109151e-05
,,303,42,13,5.44044199924555e-06
,,303,43,14,9.38716093399785e-06
,,303,43,15,1.52550849884189e-05
,,303,44,11,1.09794555431151e-05
,,303,44,12,2.57217464011128e-05
,,303,45,9,1.68331299371358e-05
,,303,45,10,5.5573825618727e-05
,,303,46,11,4.07923803227524e-07
,,303,46,12,1.29768041147585e-05
,,303,46,13,2.32236022373164e-07
,,303,47,13,1.63203685484622e-05
,,303,47,14,4.03974929695674e-06
,,303,48,9,6.58583322848055e-07
,,303,48,10,5.38534108282918e-05
,,303,48,11,1.37107981621603e-06
,,303,49,13,7.42232753167017e-06
,,303,49,14,1.83062400247919e-06
,,303,50,17,1.666633431543e-06
,,303,50,18,5.88394611683237e-06
,,303,51,15,2.32753824032821e-06
,,303,51,16,2.68410661242427e-06
,,303,52,13,3.50777824105208e-06
,,303,52,14,4.96216085279938e-06
,,303,53,13,2.05509119294767e-05
,,303,53,14,2.60598098848469e-06
,,303,54,14,6.96214578689185e-06
,,303,54,15,8.94456142942593e-06
,,303,55,14,9.31342794930321e-07
,,303,55,15,8.42875286827784e-06
,,303,56,16,2.57232591110972e-06
,,303,56,17,7.56417251528823e-07
,,303,57,16,9.43462418444426e-06
,,303,57,17,1.23330901091169e-06
,,303,58,10,4.37343488729139e-06
,,303,58,11,4.31798242547306e-05
,,303,59,11,1.71661087540183e-05
,,303,59,12,1.07202042244329e-06
,,303,60,8,4.82868994780607e-06
,,303,60,9,3.04717637673266e-05
,,303,61,15,1.13296450965287e-05
,,303,61,16,2.08812318022248e-06
,,303,62,13,2.33630871466288e-08
,,303,62,14,1.65812181452614e-05
,,303,62,15,1.26771224898521e-06
,,303,63,11,3.59592189036195e-05
,,303,63,12,6.36415560571969e-06
,,303,64,11,5.5548658828492e-06
,,303,64,12,9.81890085657896e-06
,,303,65,10,6.54070151816112e-06
,,303,65,11,1.48773662017675e-05
,,303,66,8,4.3539693037033e-05
,,303,66,9,7.06377432909457e-05
,,303,67,13,6.94588985453423e-06
,,303,67,14,1.33533739403874e-05
,,303,68,11,3.90943075006898e-09
,,303,68,12,1.96948760457416e-05
,,303,68,13,9.01834344184939e-07
,,303,69,6,4.48135645982106e-05
,,303,69,7,6.22841707261882e-05
,,303,70,12,9.7967903311903e-06
,,303,70,13,2.72251661132517e-06
,,304,01,4,2.16384639364633e-14
,,304,01,5,5.27216420317521e-14
,,304,02,10,8.84919629053068e-16
,,304,02,11,8.55283719483833e-16
,,304,03,5,1.67604621085791e-16
,,304,03,6,1.08775112903054e-14
,,304,03,7,7.55928482813612e-19
,,304,04,13,2.29197611008829e-16
,,304,04,14,9.06918999599555e-17
,,304,05,9,6.17985000657432e-16
,,304,05,10,3.77878923395049e-16
,,304,06,6,1.31193783179486e-14
,,304,06,7,1.6543463164336e-15
,,304,07,9,4.64340658443686e-16
,,304,07,10,1.83551192823997e-15
,,304,08,11,1.22042076333146e-17
,,304,08,12,1.55619493786178e-16
,,304,08,13,5.67003925767842e-20
,,304,09,11,3.57034010091027e-20
,,304,09,12,4.55264721677996e-19
,,304,09,13,1.65876959354276e-22
,,304,10,11,1.00857822546999e-17
,,304,10,12,1.28606819555374e-16
,,304,10,13,4.68582500779798e-20
,,304,11,13,1.74212971347646e-16
,,304,11,14,4.71441257686288e-16
,,304,12,9,7.83402190937373e-16
,,304,12,10,1.59672409125497e-15
,,304,13,8,3.81363475543335e-15
,,304,13,9,5.51523566963458e-16
,,304,14,15,9.46742350806493e-17
,,304,14,16,4.98114579114266e-16
,,304,15,12,1.59452567805062e-17
,,304,15,13,1.50779464474414e-16
,,304,16,16,1.30407353964519e-17
,,304,16,17,1.04476076228161e-16
,,304,17,6,1.08634309690588e-14
,,304,17,7,1.38385898872407e-15
,,304,18,2,3.50476624788728e-14
,,304,18,3,1.65321092666201e-13
,,304,19,2,3.00880120000748e-13
,,304,19,3,8.82008590253466e-14
,,304,20,3,9.58662921540545e-14
,,304,20,4,2.28854528203454e-14
,,304,21,3,2.33062691268202e-14
,,304,21,4,1.99162425200624e-14
,,304,22,0,0.999999999998886
,,304,23,5,9.29108847179909e-15
,,304,23,6,1.09471260185109e-15
,,304,24,3,3.25648423713539e-14
,,304,24,4,4.98679477961523e-14
,,304,25,7,5.52901259412448e-15
,,304,25,8,1.35117056729824e-15
,,304,26,6,9.6271070536497e-17
,,304,26,7,3.36391935428915e-15
,,304,27,9,1.8720285115486e-15
,,304,27,10,8.21366181059184e-16
,,304,28,2,1.05278309063643e-15
,,304,28,3,6.5528623942258e-14
,,304,28,4,2.21725621285067e-15
,,304,29,5,5.12207130214043e-15
,,304,29,6,2.85052915151603e-15
,,304,30,7,7.5856492497545e-16
,,304,30,8,1.66525303957648e-15
,,304,31,7,7.64132414991844e-17
,,304,31,8,2.02542843876283e-15
,,304,32,7,2.43025059472157e-15
,,304,32,8,1.68503518962895e-15
,,304,33,13,3.10767524565609e-16
,,304,33,14,7.00113396654177e-16
,,304,34,12,3.53397364189134e-16
,,304,34,13,5.80364671974893e-17
,,304,35,13,2.22885237245991e-17
,,304,35,14,2.27343328999457e-16
,,304,36,9,7.65799987949717e-16
,,304,36,10,3.67382879979719e-16
,,304,37,10,4.90442900998892e-16
,,304,37,11,2.70583984913706e-16
,,304,38,8,1.21443727922743e-15
,,304,38,9,2.21481945374435e-15
,,304,39,12,8.81543595581069e-17
,,304,39,13,6.50259772848008e-16
,,304,40,9,8.7066954869662e-16
,,304,40,10,1.32567262052848e-15
,,304,41,12,2.4131838509421e-16
,,304,41,13,3.73575253417732e-16
,,304,42,11,6.2762286445317e-16
,,304,42,12,3.93316619253374e-16
,,304,43,13,1.99137073341302e-16
,,304,43,14,7.9009912550902e-16
,,304,44,10,4.10752804099849e-17
,,304,44,11,1.3946807552466e-15
,,304,44,12,2.81055018924007e-17
,,304,45,8,2.18003598830666e-20
,,304,45,9,2.6548093825138e-15
,,304,45,10,2.5655622974184e-16
,,304,46,11,3.23994753100423e-16
,,304,46,12,2.02992365895716e-16
,,304,47,12,4.92296173390743e-16
,,304,47,13,3.40042358261479e-16
,,304,48,9,6.89260224339758e-16
,,304,48,10,1.38517558162006e-15
,,304,49,12,1.61551445162032e-17
,,304,49,13,3.1141174742028e-16
,,304,50,16,2.52685003543176e-18
,,304,50,17,2.65048461016529e-16
,,304,50,18,1.25162344860204e-17
,,304,51,14,3.26712862554318e-17
,,304,51,15,1.62582740874216e-16
,,304,52,12,2.25519280808598e-17
,,304,52,13,3.05899587154478e-16
,,304,52,14,6.27356776469683e-19
,,304,53,12,5.12924529563647e-16
,,304,53,13,4.03085017279761e-16
,,304,54,13,1.03120751115755e-16
,,304,54,14,5.24359410881397e-16
,,304,55,13,2.8843632866536e-18
,,304,55,14,3.5975286421221e-16
,,304,55,15,1.061293029644e-17
,,304,56,15,5.07651756327473e-17
,,304,56,16,7.66144593371298e-17
,,304,57,15,2.69349275953595e-16
,,304,57,16,1.44650398865675e-16
,,304,58,9,1.26855955715651e-17
,,304,58,10,2.09109284419258e-15
,,304,59,10,6.49119096280297e-16
,,304,59,11,1.52743581556011e-16
,,304,60,7,5.43105123034124e-19
,,304,60,8,1.4088532405275e-15
,,304,60,9,1.2769614196393e-16
,,304,61,14,2.32968527384622e-16
,,304,61,15,2.80365436995093e-16
,,304,62,13,4.29903968980297e-16
,,304,62,14,2.6336218822405e-16
,,304,63,10,1.96716914519827e-16
,,304,63,11,1.35459811477184e-15
,,304,64,10,8.65058804498785e-17
,,304,64,11,5.62576768681237e-16
,,304,65,9,6.78731358563413e-17
,,304,65,10,8.43194138062004e-16
,,304,65,11,3.13788209930324e-19
,,304,66,7,1.02782779892411e-16
,,304,66,8,4.52246522174635e-15
,,304,66,9,1.08444031838988e-16
,,304,67,12,1.50011496044505e-16
,,304,67,13,6.83477748486166e-16
,,304,68,11,7.09354065561797e-16
,,304,68,12,1.59606363723534e-16
,,304,69,5,4.09413270144074e-16
,,304,69,6,4.70857938605155e-15
,,304,69,7,2.36149318177362e-18
,,304,70,11,3.51907422821446e-16
,,304,70,12,1.84753533224029e-16
,,305,01,5,0.00128628046604728
,,305,01,6,0.000289268905274851
,,305,02,9,2.51091474590275e-05
,,305,02,10,5.15002447376811e-05
,,305,03,5,0.000600609001643374
,,305,03,6,2.84074679280905e-05
,,305,04,12,7.82562258321234e-06
,,305,04,13,5.54593554912357e-06
,,305,05,8,1.77939417104579e-05
,,305,05,9,2.74210043153478e-05
,,305,06,5,9.37904809698338e-05
,,305,06,6,0.000501435688196725
,,305,07,8,5.12934379069552e-07
,,305,07,9,9.01777596346673e-05
,,305,07,10,5.2453965373756e-06
,,305,08,11,6.69424314634904e-06
,,305,08,12,7.33929972885512e-07
,,305,09,11,2.11739304698339e-08
,,305,09,12,2.32142482366813e-09
,,305,10,11,4.76871626077798e-06
,,305,10,12,5.22822927022047e-07
,,305,11,12,9.49052474481577e-07
,,305,11,13,2.41236418977629e-05
,,305,11,14,3.00901395698767e-07
,,305,12,9,1.16835282836086e-06
,,305,12,10,6.48037845773727e-05
,,305,12,11,1.01354973753479e-06
,,305,13,8,3.59627647189701e-05
,,305,13,9,7.90595271224522e-05
,,305,14,15,2.01602666129941e-05
,,305,14,16,2.09752216612604e-06
,,305,15,12,4.55430483932302e-06
,,305,15,13,1.75210246758253e-06
,,305,16,16,4.02675348717234e-06
,,305,16,17,4.28598462625595e-07
,,305,17,5,0.000410530129924509
,,305,17,6,0.000229708709674496
,,305,18,2,0.0070403846924987
,,305,18,3,0.00371688400704976
,,305,19,3,0.00373228365958311
,,305,19,4,0.000441520011919845
,,305,20,2,0.00704771014220286
,,305,20,3,0.0037095585573456
,,305,21,4,0.00064618655642028
,,305,21,5,7.94714924629253e-05
,,305,22,0,0.545670989196881
,,305,22,1,0.413071592826051
,,305,23,5,7.33763864838987e-05
,,305,23,6,0.000167382328542612
,,305,24,3,0.00104816824204517
,,305,24,4,0.00160510524140823
,,305,25,7,0.000129282819015259
,,305,25,8,7.54945772903428e-05
,,305,26,6,2.27633915095137e-05
,,305,26,7,9.91305208996724e-05
,,305,27,9,7.58392597509601e-05
,,305,27,10,1.53160595682804e-05
,,305,28,2,0.00309232947632594
,,305,28,3,0.00180943022166072
,,305,29,4,0.000128347362134948
,,305,29,5,0.000310468195730165
,,305,30,6,7.69881782373355e-06
,,305,30,7,0.000105997823318534
,,305,30,8,1.66200126646594e-07
,,305,31,7,0.000100461379526911
,,305,31,8,3.88611283923174e-06
,,305,32,6,0.000100379392352889
,,305,32,7,0.000112327722432392
,,305,33,13,3.42762011499391e-06
,,305,33,14,2.76381423162841e-05
,,305,34,11,1.32800929923034e-05
,,305,34,12,4.49377771908057e-06
,,305,35,12,1.03996582723726e-07
,,305,35,13,1.01654607858711e-05
,,305,35,14,5.29743022012112e-08
,,305,36,8,3.04099879234515e-05
,,305,36,9,2.31921382572702e-05
,,305,37,10,1.22312444615278e-05
,,305,37,11,1.12803464553701e-05
,,305,38,8,0.000102294874308406
,,305,38,9,2.70299856354684e-05
,,305,39,12,1.58601204899671e-05
,,305,39,13,1.09304533921226e-05
,,305,40,9,7.55303497610554e-05
,,305,40,10,8.23839673135197e-06
,,305,41,11,7.41178200215347e-06
,,305,41,12,1.87328189028313e-05
,,305,42,10,1.95037092421121e-05
,,305,42,11,2.44283961456108e-05
,,305,43,12,2.27592188501604e-06
,,305,43,13,3.79848425618089e-05
,,305,44,10,3.97971898649416e-05
,,305,44,11,1.86793971029357e-05
,,305,45,8,4.00749430317919e-05
,,305,45,9,7.61453635510606e-05
,,305,46,10,1.50622042247532e-06
,,305,46,11,1.8796386442681e-05
,,305,46,12,6.08810799419042e-09
,,305,47,11,1.24759983060875e-05
,,305,47,12,2.20528439457997e-05
,,305,48,9,5.32372616676164e-05
,,305,48,10,2.22862224033684e-05
,,305,49,12,3.84039870888117e-06
,,305,49,13,7.61689421728853e-06
,,305,50,16,6.47069833033062e-06
,,305,50,17,3.94724562474968e-06
,,305,51,13,9.68421549681699e-08
,,305,51,14,7.30588194974951e-06
,,305,51,15,2.59979314500876e-07
,,305,52,12,1.00409977116346e-05
,,305,52,13,2.76997236397209e-06
,,305,53,11,6.03635783502453e-06
,,305,53,12,3.04039482937175e-05
,,305,54,12,3.94868408229678e-07
,,305,54,13,2.3893693583998e-05
,,305,54,14,6.85087769900241e-07
,,305,55,13,1.25222137027031e-05
,,305,55,14,2.53282986834974e-06
,,305,56,14,4.32356682951311e-07
,,305,56,15,4.46620695339383e-06
,,305,56,16,1.49594652129991e-10
,,305,57,14,5.86132444619908e-06
,,305,57,15,1.03411750547859e-05
,,305,58,9,9.28887158085614e-05
,,305,58,10,3.04737474255102e-06
,,305,59,9,2.39811236177076e-05
,,305,59,10,1.22333366327621e-05
,,305,60,7,3.45658346902453e-05
,,305,60,8,3.27135509018185e-05
,,305,61,13,1.83331887459858e-06
,,305,61,14,1.78810108881986e-05
,,305,61,15,0
,,305,62,12,4.94456844865767e-06
,,305,62,13,2.20503498097319e-05
,,305,63,10,2.85585003976056e-05
,,305,63,11,2.74536203993174e-05
,,305,64,9,3.39862932351224e-07
,,305,64,10,2.6691826359062e-05
,,305,64,11,8.09130341882663e-07
,,305,65,9,3.50485948758873e-05
,,305,65,10,4.23235821775263e-06
,,305,66,7,9.88047072551423e-05
,,305,66,8,9.54546809956102e-05
,,305,67,11,1.70921643570662e-06
,,305,67,12,3.30829936247753e-05
,,305,68,10,2.28198388929591e-05
,,305,68,11,1.45208234172424e-05
,,305,69,5,0.000191220984603642
,,305,69,6,5.38444254508387e-05
,,305,70,10,1.23759368001351e-05
,,305,70,11,1.11790039822128e-05
,,306,01,5,0.000439299688983821
,,306,01,6,0.00682614706527631
,,306,01,7,2.2382669393035e-05
,,306,02,8,0.000104954201816485
,,306,02,9,0.000649509237633281
,,306,03,4,0.00707100094083053
,,306,03,5,0.00150092083428025
,,306,04,11,5.59402872241221e-05
,,306,04,12,6.8378910595028e-05
,,306,05,7,7.0925891004152e-05
,,306,05,8,0.000388418268910265
,,306,06,5,0.00232657158104003
,,306,06,6,0.00261537673496523
,,306,07,8,0.00048431735336271
,,306,07,9,0.000390139124183943
,,306,08,10,4.3779440226818e-05
,,306,08,11,2.90720095991144e-05
,,306,09,10,1.51729562051105e-07
,,306,09,11,1.00756959466947e-07
,,306,10,10,2.63615052080434e-05
,,306,10,11,1.75055215070082e-05
,,306,11,12,0.000171393969500247
,,306,11,13,4.73007007754001e-05
,,306,12,10,0.000244646487683327
,,306,12,11,0.000159964990769344
,,306,13,9,0.000581819146840342
,,306,13,10,7.01667463475344e-05
,,306,14,14,8.28602713726687e-05
,,306,14,15,9.96713868261962e-05
,,306,15,11,5.43107717165452e-06
,,306,15,12,4.63341589263336e-05
,,306,16,15,2.01244674956538e-05
,,306,16,16,1.6853088137621e-05
,,306,17,4,0.00221271963643759
,,306,17,5,0.00538666102136647
,,306,18,2,0.0753076740580382
,,306,18,3,0.0176270896679252
,,306,19,4,0.0123337963528797
,,306,19,5,9.84096878625945e-05
,,306,20,1,0.131558623552538
,,306,20,2,0.160835203148918
,,306,21,4,0.000153028550067599
,,306,21,5,0.00263113194629713
,,306,21,6,5.09436797122215e-06
,,306,22,1,0.3149217915839
,,306,22,2,0.13686985748073
,,306,23,6,0.00100941214422364
,,306,23,7,0.000177553637510795
,,306,24,3,0.00252283355201863
,,306,24,4,0.0130439253510151
,,306,25,7,0.000428050614417915
,,306,25,8,0.000844978098350025
,,306,26,6,0.000222458711114517
,,306,26,7,0.00066212349521616
,,306,27,9,0.00057196088493366
,,306,27,10,8.0175150839201e-05
,,306,28,1,0.00280834402038924
,,306,28,2,0.0660427143801535
,,306,28,3,7.41676544350563e-05
,,306,29,3,0.000193515392564311
,,306,29,4,0.00516478983136737
,,306,29,5,7.38003149410647e-05
,,306,30,6,0.00100934836185111
,,306,30,7,0.000177617419883332
,,306,31,6,0.000992351158996565
,,306,31,7,0.000194614622737873
,,306,32,5,0.000895030045734195
,,306,32,6,0.0016647237704911
,,306,33,14,0.000198290923669702
,,306,33,15,7.50567808715052e-06
,,306,34,10,0.000109046439577946
,,306,34,11,6.27595099702982e-05
,,306,35,12,8.75245497223088e-05
,,306,35,13,7.21650147886234e-06
,,306,36,7,0.000264854885355033
,,306,36,8,0.000312493823789795
,,306,37,10,4.80136094045157e-05
,,306,37,11,0.000106739077826085
,,306,38,7,1.75381145884816e-05
,,306,38,8,0.00101448076015527
,,306,38,9,1.78510367069805e-06
,,306,39,11,4.4262032293434e-08
,,306,39,12,0.000200693314753645
,,306,39,13,9.12654542265804e-06
,,306,40,8,0.000108887913921335
,,306,40,9,0.00057508389066775
,,306,41,10,4.32679736049484e-05
,,306,41,11,0.000204895694112413
,,306,42,9,0.000109321068072336
,,306,42,10,0.000312412528051473
,,306,43,11,1.86279179608456e-07
,,306,43,12,0.000345392108185965
,,306,43,13,1.71137987109685e-05
,,306,44,9,7.52042402478714e-05
,,306,44,10,0.000433819689132617
,,306,45,8,0.000889513954217906
,,306,45,9,0.000108273867942919
,,306,46,10,0.000102409202728829
,,306,46,11,6.6961464782678e-05
,,306,47,10,4.22652877271638e-05
,,306,47,11,0.000274865348728601
,,306,48,9,0.000560437940710652
,,306,48,10,2.46729734444327e-05
,,306,49,12,5.05195262036684e-05
,,306,49,13,3.56866137474086e-05
,,306,50,15,1.1725950850146e-05
,,306,50,16,7.29067497225169e-05
,,306,51,13,4.92135898924021e-05
,,306,51,14,1.6815939070315e-05
,,306,52,11,2.64454176029903e-05
,,306,52,12,8.23318634380557e-05
,,306,53,10,2.22195001264449e-07
,,306,53,11,0.000292183330151395
,,306,53,12,2.50173339663712e-05
,,306,54,12,0.000170670175366584
,,306,54,13,4.79741443973341e-05
,,306,55,12,7.84026505700204e-05
,,306,55,13,5.56385160819069e-05
,,306,56,14,3.5722587102052e-05
,,306,56,15,5.54776737783908e-06
,,306,57,13,1.48441750283461e-05
,,306,57,14,0.000124612144447321
,,306,58,8,0.000844464780000642
,,306,58,9,0.000143947651843838
,,306,59,8,0.000185945831190456
,,306,59,9,0.000181876590282695
,,306,60,6,4.33919687458504e-05
,,306,60,7,0.000596504097362794
,,306,60,8,9.27093799771693e-07
,,306,61,13,0.000138687350070183
,,306,61,14,2.6904210535692e-05
,,306,62,11,1.29231004236711e-07
,,306,62,12,0.000211358479124112
,,306,62,13,1.84118811351332e-05
,,306,63,10,0.00035080254842448
,,306,63,11,8.21479053287948e-05
,,306,64,9,0.000210896155138434
,,306,64,10,5.37333100772719e-05
,,306,65,8,0.000206738832820821
,,306,65,9,0.000166630117779379
,,306,66,6,8.07644456148464e-06
,,306,66,7,0.00163551011957484
,,306,66,8,6.14676763314512e-05
,,306,67,10,8.14768860201941e-08
,,306,67,11,0.000309283359435778
,,306,67,12,1.32900148174784e-05
,,306,68,9,0.000136685698728718
,,306,68,10,0.000220289627487348
,,306,69,4,0.000432411965425158
,,306,69,5,0.00207478353170479
,,306,70,9,9.04464929549368e-05
,,306,70,10,0.00014120665121096
,,307,01,6,0.000710995919350461
,,307,01,7,0.00158652657887821
,,307,02,7,1.18034143771648e-05
,,307,02,8,0.00049504765125926
,,307,02,9,5.32558158860524e-06
,,307,03,3,0.00583935395920698
,,307,03,4,0.0030150589952949
,,307,04,10,2.45244980671359e-05
,,307,04,11,5.4710996470213e-05
,,307,05,6,5.50948053366427e-06
,,307,05,7,0.000308031530667961
,,307,05,8,7.83967437065386e-06
,,307,06,5,0.00159205755113822
,,307,06,6,0.000960231002962592
,,307,07,7,3.82424741992614e-05
,,307,07,8,0.000493846856642859
,,307,07,9,4.10866254928311e-07
,,307,08,9,9.81875640626567e-06
,,307,08,10,3.88129796012015e-05
,,307,09,9,3.78927815116724e-08
,,307,09,10,1.49787986888727e-07
,,307,10,9,4.88378442753876e-06
,,307,10,10,1.93053190770438e-05
,,307,11,11,4.04827909702308e-05
,,307,11,12,8.64049813537644e-05
,,307,12,10,1.20150695173135e-05
,,307,12,11,0.000149938140801435
,,307,12,12,4.85646321664508e-08
,,307,13,9,4.97191318976697e-05
,,307,13,10,0.000196442165871789
,,307,14,13,4.42064640778548e-06
,,307,14,14,9.51655078520011e-05
,,307,14,15,8.33743034512718e-07
,,307,15,11,1.72917858557523e-05
,,307,15,12,1.0971312694885e-05
,,307,16,14,2.61633483946795e-06
,,307,16,15,1.80288974102364e-05
,,307,17,3,0.000218758069718108
,,307,17,4,0.00592694979094349
,,307,17,5,8.67560568225886e-05
,,307,18,2,0.0234117644588319
,,307,18,3,0.0123599514365407
,,307,19,4,5.16019513759557e-05
,,307,19,5,0.00285168373425561
,,307,20,0,0.119285817551194
,,307,20,1,0.705858233359589
,,307,21,5,0.000172041779110153
,,307,21,6,0.000588844535427791
,,307,22,2,0.035645647049566
,,307,22,3,0.00828420826135254
,,307,23,6,4.04773395931691e-05
,,307,23,7,0.000349662025489038
,,307,24,4,0.00481678906973064
,,307,24,5,0.000531437199934036
,,307,25,7,1.20395804301667e-05
,,307,25,8,0.000494968163328614
,,307,25,9,5.16890346624937e-06
,,307,26,6,7.56963125712053e-05
,,307,26,7,0.000329643976480036
,,307,27,9,0.000252192311012979
,,307,27,10,5.0931304852144e-05
,,307,28,1,0.00867925287793276
,,307,28,2,0.0351616785931032
,,307,29,3,0.00289899158989058
,,307,29,4,0.00160440062652602
,,307,30,5,0.000321829064772618
,,307,30,6,0.000514582006644209
,,307,31,5,0.000626075425690825
,,307,31,6,0.000333368887072595
,,307,32,4,0.000497595882870783
,,307,32,5,0.00174897317413694
,,307,33,14,6.16652042956599e-05
,,307,33,15,2.88079585088892e-05
,,307,34,9,5.97783747267445e-05
,,307,34,10,5.48836939556294e-05
,,307,35,11,4.6115560292856e-05
,,307,35,12,1.33026782342953e-05
,,307,36,6,0.000153842748215354
,,307,36,7,0.000285718879431607
,,307,37,10,3.25541451603205e-06
,,307,37,11,6.36436081025986e-05
,,307,38,7,9.92541443539813e-05
,,307,38,8,0.000435334553611586
,,307,39,11,1.93133041291857e-05
,,307,39,12,8.95345252513495e-05
,,307,40,8,0.000181031869820647
,,307,40,9,0.000184074805113759
,,307,41,9,1.05470371544878e-05
,,307,41,10,0.000151753431116313
,,307,42,8,2.44720984886606e-05
,,307,42,9,0.000253703975116117
,,307,43,11,0.000178235614569687
,,307,43,12,4.43103752315049e-05
,,307,44,9,0.000235612026695292
,,307,44,10,5.99303577206285e-05
,,307,45,7,9.22370534694207e-05
,,307,45,8,0.000469612154340426
,,307,46,9,1.63272021683883e-06
,,307,46,10,9.05603569733178e-05
,,307,46,11,1.41638990129926e-06
,,307,47,9,2.42126071868534e-06
